pincode,state,district,blocks,state_lgd,district_lgd
695122,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695123,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695124,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695125,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695126,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695132,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695133,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695134,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695141,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695142,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695143,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695144,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695145,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695146,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695301,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695302,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695303,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU"",""THIRUVANANTHAPURAM""]",32,601
695304,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695305,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695306,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695307,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695308,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695309,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695310,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695311,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695312,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM"",""CHIRAYINKEEZHU""]",32,601
695313,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU"",""THIRUVANANTHAPURAM""]",32,601
695316,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695317,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695318,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695501,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA"",""THIRUVANANTHAPURAM""]",32,601
695502,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695503,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695504,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695505,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695506,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695507,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695508,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695512,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695513,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695521,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA"",""THIRUVANANTHAPURAM""]",32,601
695522,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695523,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA"",""THIRUVANANTHAPURAM""]",32,601
695524,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695525,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695526,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695527,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695528,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695541,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695542,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695543,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD"",""NEYYATTINKARA""]",32,601
695547,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695551,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695561,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695562,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695562,KERALA,KOLLAM,"[""NEDUMANGAD""]",32,600
695563,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD"",""THIRUVANANTHAPURAM""]",32,601
695564,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD"",""THIRUVANANTHAPURAM""]",32,601
695568,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695571,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA""]",32,601
695572,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA"",""NEDUMANGAD""]",32,601
695573,KERALA,THIRUVANANTHAPURAM,"[""NEYYATTINKARA"",""THIRUVANANTHAPURAM""]",32,601
695574,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD"",""THIRUVANANTHAPURAM""]",32,601
695575,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695581,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695582,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695583,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695584,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKIL"",""THIRUVANANTHAPURAM""]",32,601
695585,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695586,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695587,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695588,KERALA,THIRUVANANTHAPURAM,"[""TIRUVANATHAPURAM""]",32,601
695589,KERALA,THIRUVANANTHAPURAM,"[""THIRUVANANTHAPURAM""]",32,601
695601,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU"",""CHIRAYINKIL""]",32,601
695602,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695603,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695604,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695605,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695606,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695607,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD"",""CHIRAYINKIL""]",32,601
695608,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU"",""NEDUMANGAD""]",32,601
695609,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695610,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
695611,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU""]",32,601
695612,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKIL"",""CHIRAYINKEEZHU""]",32,601
695614,KERALA,THIRUVANANTHAPURAM,"[""CHIRAYINKEEZHU"",""THIRUVANANTHAPURAM""]",32,601
695615,KERALA,THIRUVANANTHAPURAM,"[""NEDUMANGAD""]",32,601
700001,WEST BENGAL,KOLKATA,"[""KOLKATA"",""NA""]",19,342
700002,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700003,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700004,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700005,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700006,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700007,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700008,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700009,WEST BENGAL,KOLKATA,"[""PARSIBAGAN"",""AMHERST STREET""]",19,342
700010,WEST BENGAL,KOLKATA,"[""BELEGHATA"",""KOLKATA""]",19,342
700011,WEST BENGAL,KOLKATA,"[""NARKELDANGA""]",19,342
700012,WEST BENGAL,KOLKATA,"[""KOLKATA"",""SANKARITOLA""]",19,342
700013,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700014,WEST BENGAL,KOLKATA,"[""KOLKATA"",""SEALDAH"",""TALTALA""]",19,342
700015,WEST BENGAL,KOLKATA,"[""KOLKATA"",""NA""]",19,342
700016,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700017,WEST BENGAL,KOLKATA,"[""CIRCUS AVENUE"",""KOLKATA"",""PARK CIRCUS""]",19,342
700018,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700019,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700020,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700021,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700022,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700023,WEST BENGAL,MURSHIDABAD,"[""KOLKATA""]",19,333
700023,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700024,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700025,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700026,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700027,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700028,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700029,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700030,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700030,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700031,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700032,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700033,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700034,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700035,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700036,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700037,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700038,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700039,WEST BENGAL,KOLKATA,"[""BEDIADANGA"",""PICNIC GARDEN"",""TILJALA"",""TOPSIA""]",19,342
700040,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700041,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700042,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700043,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700044,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700045,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700046,WEST BENGAL,KOLKATA,"[""A. C LANE"",""KOLKATA""]",19,342
700047,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700048,WEST BENGAL,NORTH 24 PARGANAS,"[""PATIPUKUR"",""24 PGS NORTH"",""SREEBHUMI""]",19,337
700049,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS"",""BARRACKPORE""]",19,337
700050,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700051,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700052,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700053,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700054,WEST BENGAL,KOLKATA,"[""KANKURGACHI"",""KOLKATA"",""PHULBAGAN""]",19,342
700055,WEST BENGAL,NORTH 24 PARGANAS,"[""JESSORE ROAD"",""DUM DUM PARK"",""NORTH 24 PGS""]",19,337
700056,WEST BENGAL,NORTH 24 PARGANAS,"[""BELGHARIA"",""BARRACKPORE"",""NORTH 24 PARGANAS""]",19,337
700057,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS"",""BARRACKPORE""]",19,337
700058,WEST BENGAL,NORTH 24 PARGANAS,"[""BARRACKPORE"",""NORTH 24 PARAGANAS""]",19,337
700059,WEST BENGAL,NORTH 24 PARGANAS,"[""D B NAGR"",""D B NAGAR"",""24 PGS NORTH""]",19,337
700060,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700061,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700062,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700063,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700064,WEST BENGAL,NORTH 24 PARGANAS,"[""SAKLTLAKE"",""SALTLAKE""]",19,337
700065,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700066,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700067,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700068,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700069,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700070,WEST BENGAL,SOUTH 24 PARGANAS,"[""BUDGE BUDGE - I"",""NA""]",19,343
700070,WEST BENGAL,KOLKATA,"[""BUDGE BUDGE - I"",""NA""]",19,342
700071,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700072,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700073,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700074,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700075,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700076,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700077,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700078,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700079,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700080,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700081,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700082,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700083,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARGANAS"",""NORTH 24 PARAGANAS""]",19,337
700084,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700085,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700086,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700087,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700088,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700089,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PGS""]",19,337
700090,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700091,WEST BENGAL,NORTH 24 PARGANAS,"[""SALTLAKE"",""NA""]",19,337
700092,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700093,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700094,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700095,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700096,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700097,WEST BENGAL,NORTH 24 PARGANAS,"[""SALTKLAKE""]",19,337
700099,WEST BENGAL,KOLKATA,"[""NA"",""KOLKATA""]",19,342
700100,WEST BENGAL,KOLKATA,"[""VIP NAGAR""]",19,342
700101,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PGS""]",19,337
700102,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PGS""]",19,337
700103,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700104,WEST BENGAL,SOUTH 24 PARGANAS,"[""BISHNUPUR - I"",""NA""]",19,343
700105,WEST BENGAL,KOLKATA,"[""DHAPA"",""NA""]",19,342
700105,WEST BENGAL,NORTH 24 PARGANAS,"[""DHAPA"",""NA""]",19,337
700106,WEST BENGAL,NORTH 24 PARGANAS,"[""SALTLAKE""]",19,337
700107,WEST BENGAL,KOLKATA,"[""KOLKATA""]",19,342
700108,WEST BENGAL,NORTH 24 PARGANAS,"[""KOLKATA""]",19,337
700109,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700110,WEST BENGAL,NORTH 24 PARGANAS,"[""BARRACKPORE"",""NA"",""NORTH 24 PARGANAS""]",19,337
700111,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700112,WEST BENGAL,NORTH 24 PARGANAS,"[""NA""]",19,337
700113,WEST BENGAL,NORTH 24 PARGANAS,"[""NA""]",19,337
700114,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700115,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700116,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700117,WEST BENGAL,NORTH 24 PARGANAS,"[""BARRACKPORE"",""NORTH 24 PARAGANAS"",""NORTH 24 PARGANAS""]",19,337
700118,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700119,WEST BENGAL,NORTH 24 PARGANAS,"[""BARRACKPUR - I"",""NA"",""TITAGARH]"",""NORTH 24 PARAGANAS""]",19,337
700120,WEST BENGAL,NORTH 24 PARGANAS,"[""BARRACKPORE"",""NA""]",19,337
700121,WEST BENGAL,NORTH 24 PARGANAS,"[""NA""]",19,337
700122,WEST BENGAL,NORTH 24 PARGANAS,"[""BARRACKPORE"",""N.C.PUKUR"",""NA""]",19,337
700123,WEST BENGAL,NORTH 24 PARGANAS,"[""NA""]",19,337
700124,WEST BENGAL,NORTH 24 PARGANAS,"[""BARASAT - I""]",19,337
700125,WEST BENGAL,NORTH 24 PARGANAS,"[""KADAMBAGACHI"",""KAMDEVPUR"",""BARASAT - I"",""KHILKAPUR"",""MIRHATI"",""NOAPARA"",""NOAPARA MADHAVPUR""]",19,337
700126,WEST BENGAL,NORTH 24 PARGANAS,"[""BODAI"",""JAGANNATHPUR"",""MALIKAPUR"",""BARASAT - I""]",19,337
700127,WEST BENGAL,NORTH 24 PARGANAS,"[""BARASAT - I""]",19,337
700128,WEST BENGAL,NORTH 24 PARGANAS,"[""BARASAT - I"",""BHAGYAMANTAPUR"",""KIRTIPUR`"",""MADANPUR KRISHNAPUR"",""MUDIAHAT""]",19,337
700129,WEST BENGAL,NORTH 24 PARGANAS,"[""BARASAT - II""]",19,337
700130,WEST BENGAL,NORTH 24 PARGANAS,"[""BARRACKPUR - II"",""BARASAT - II""]",19,337
700131,WEST BENGAL,NORTH 24 PARGANAS,"[""HABRA - I"",""BARRACKPUR - II""]",19,337
700132,WEST BENGAL,NORTH 24 PARGANAS,"[""BARASAT - II"",""GANTI""]",19,337
700133,WEST BENGAL,NORTH 24 PARGANAS,"[""BARASAT - II""]",19,337
700134,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PARAGANAS""]",19,337
700135,WEST BENGAL,NORTH 24 PARGANAS,"[""AKANDAKESHARI"",""BAGU"",""RAJARHAT"",""HATISALA"",""KADAMPUKUR"",""KAMDUNI"",""KASHINATHPUR"",""MACHIBHANGA"",""MATIAGHATA"",""BHANGAR - II"",""PATHARGHATA"",""PITHAPUKURIA"",""BISHNUPUR"",""ROHANDA"",""SATBHAYA"",""SHYAMNAGAR"",""SIKHARPUR"",""URTTAR KASHIPUR""]",19,337
700135,WEST BENGAL,SOUTH 24 PARGANAS,"[""AKANDAKESHARI"",""BAGU"",""RAJARHAT"",""HATISALA"",""KADAMPUKUR"",""KAMDUNI"",""KASHINATHPUR"",""MACHIBHANGA"",""MATIAGHATA"",""BHANGAR - II"",""PATHARGHATA"",""PITHAPUKURIA"",""BISHNUPUR"",""ROHANDA"",""SATBHAYA"",""SHYAMNAGAR"",""SIKHARPUR"",""URTTAR KASHIPUR""]",19,343
700136,WEST BENGAL,NORTH 24 PARGANAS,"[""RAJARHAT""]",19,337
700137,WEST BENGAL,SOUTH 24 PARGANAS,"[""BUDGE BUDGE - II"",""BUDGE BUDGE - I"",""BUDGE BUDGE"",""NA""]",19,343
700138,WEST BENGAL,SOUTH 24 PARGANAS,"[""GOSABA"",""NA"",""BUDGE BUDGE - I""]",19,343
700139,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700140,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA"",""BISHNUPUR - I"",""BUDGE BUDGE - I""]",19,343
700141,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA"",""THAKURPUKUR MAHESTOLA""]",19,343
700142,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700143,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700144,WEST BENGAL,SOUTH 24 PARGANAS,"[""BARUIPUR""]",19,343
700145,WEST BENGAL,SOUTH 24 PARGANAS,"[""SONARPUR"",""NA"",""BARUIPUR""]",19,343
700146,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700147,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700148,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700149,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700150,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA"",""SONARPUR""]",19,343
700151,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700152,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700153,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700154,WEST BENGAL,SOUTH 24 PARGANAS,"[""NA""]",19,343
700155,WEST BENGAL,NORTH 24 PARGANAS,"[""AMDANGA""]",19,337
700156,WEST BENGAL,NORTH 24 PARGANAS,"[""NEW TOWN""]",19,337
700157,WEST BENGAL,NORTH 24 PARGANAS,"[""NORTH 24 PGS""]",19,337
700158,WEST BENGAL,NORTH 24 PARGANAS,"[""NA""]",19,337
700159,WEST BENGAL,NORTH 24 PARGANAS,"[""DESHBANDHUNAGAR""]",19,337
700160,WEST BENGAL,NORTH 24 PARGANAS,"[""NA""]",19,337
711101,WEST BENGAL,HOWRAH,"[""DOMJUR"",""ULUBERIA - II"",""BALLY JAGACHHA"",""SANKRAIL"",""ULUBERIA - I""]",19,341
711102,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA"",""DOMJUR"",""SANKRAIL"",""ULUBERIA - II""]",19,341
711103,WEST BENGAL,HOWRAH,"[""SANKRAIL"",""BALLY JAGACHHA""]",19,341
711104,WEST BENGAL,HOWRAH,"[""DOMJUR"",""HOWRAH"",""ULUBERIA - II"",""BALLY JAGACHHA""]",19,341
711105,WEST BENGAL,HOWRAH,"[""DOMJUR""]",19,341
711106,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA"",""DOMJUR"",""SANKRAIL"",""ULUBERIA - II"",""ULUBERIA - I""]",19,341
711107,WEST BENGAL,HOWRAH,"[""ULUBERIA - I""]",19,341
711108,WEST BENGAL,HOWRAH,"[""ULUBERIA - I""]",19,341
711109,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA"",""DOMJUR"",""ULUBERIA - II"",""ULUBERIA - I""]",19,341
711110,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA""]",19,341
711111,WEST BENGAL,HOWRAH,"[""ULUBERIA - I""]",19,341
711112,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA"",""ULUBERIA - I""]",19,341
711113,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA""]",19,341
711114,WEST BENGAL,HOWRAH,"[""SANKRAIL"",""BALLY JAGACHHA"",""HOWRAH""]",19,341
711201,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA"",""ULUBERIA - II""]",19,341
711202,WEST BENGAL,HOWRAH,"[""DOMJUR"",""BALLY JAGACHHA""]",19,341
711203,WEST BENGAL,HOWRAH,"[""SANKRAIL""]",19,341
711204,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA"",""DOMJUR"",""ULUBERIA - II""]",19,341
711205,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA"",""DOMJUR"",""SANKRAIL"",""HOWRAH""]",19,341
711225,WEST BENGAL,HOWRAH,"[""HOWRAH""]",19,341
711226,WEST BENGAL,HOWRAH,"[""DOMJUR"",""ULUBERIA - II"",""HOWRAH""]",19,341
711227,WEST BENGAL,HOWRAH,"[""BALLY JAGACHHA"",""SANKRAIL"",""ULUBERIA - I""]",19,341
711301,WEST BENGAL,HOWRAH,"[""HOWRAH""]",19,341
711302,WEST BENGAL,HOWRAH,"[""HOWRAH"",""DOMJUR"",""ULUBERIA - II"",""ULUBERIA - I"",""PANCHLA""]",19,341
711303,WEST BENGAL,HOWRAH,"[""HOWRAH"",""DOMJUR"",""SANKRAIL"",""ULUBERIA - I"",""ULUBERIA - II"",""AMTA - II""]",19,341
711304,WEST BENGAL,HOWRAH,"[""SANKRAIL""]",19,341
711305,WEST BENGAL,HOWRAH,"[""HOWRAH""]",19,341
711306,WEST BENGAL,HOWRAH,"[""HOWRAH""]",19,341
711307,WEST BENGAL,HOWRAH,"[""HOWRAH"",""SANKRAIL"",""ULUBERIA - II""]",19,341
711308,WEST BENGAL,HOWRAH,"[""DOMJUR""]",19,341
711309,WEST BENGAL,HOWRAH,"[""SANKRAIL"",""ULUBERIA - II""]",19,341
711310,WEST BENGAL,HOWRAH,"[""SANKRAIL"",""DOMJUR"",""HOWRAH"",""ULUBERIA - I"",""ULUBERIA - II""]",19,341
711312,WEST BENGAL,HOWRAH,"[""HOWRAH"",""SANKRAIL""]",19,341
711313,WEST BENGAL,HOWRAH,"[""DOMJUR"",""HOWRAH"",""ULUBERIA - II""]",19,341
711314,WEST BENGAL,HOWRAH,"[""DOMJUR"",""HOWRAH"",""ULUBERIA - I"",""ULUBERIA - II""]",19,341
711315,WEST BENGAL,HOWRAH,"[""HOWRAH"",""DOMJUR"",""ULUBERIA - II""]",19,341
711316,WEST BENGAL,HOWRAH,"[""HOWRAH"",""DOMJUR"",""ULUBERIA - II"",""ULUBERIA - I""]",19,341
711317,WEST BENGAL,HOWRAH,"[""ULUBERIA - II""]",19,341
711322,WEST BENGAL,HOWRAH,"[""HOWRAH"",""DOMJUR"",""SANKRAIL"",""ULUBERIA - II""]",19,341
711401,WEST BENGAL,HOWRAH,"[""HOWRAH"",""SANKRAIL"",""ULUBERIA - I"",""ULUBERIA - II""]",19,341
